source_id,source_label,source_role,medium,croatian_eligibility,language,ownership,register_id,evidence_url,checked
radio-borovo.hr,radio-borovo.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,31/24,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=53,2026-09-21
radio-gospic.com,radio-gospic.com,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,15/20,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=30,2026-09-21
radio-mreznica.hr,radio-mreznica.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,32/21,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=36,2026-09-21
radio.rojc.eu,radio.rojc.eu,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,64/17,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=20,2026-09-21
radio105.hr,radio105.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,20/25,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=57,2026-09-21
radio808.com,radio808.com,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,1/15,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=9,2026-09-21
radiong.hr,radiong.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,10/18,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=21,2026-09-21
radiopag.hr,radiopag.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,15/19,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=26,2026-09-21
radioprkos.hr,radioprkos.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,57/24,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=55,2026-09-21
radiosamobor.hr,radiosamobor.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,36/24,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=53,2026-09-21
radiostudent.hr,radiostudent.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,30/14,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=6,2026-09-21
radnickaprava.org,radnickaprava.org,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,27/19,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=27,2026-09-21
ranirazvoj.org,ranirazvoj.org,other_own,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,50/24,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=55,2026-09-21
ravnododna.com,ravnododna.com,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,33/14,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=7,2026-09-21
razglas.org,razglas.org,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,29/24,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=53,2026-09-21
razvojni.hr,razvojni.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,68/22,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=44,2026-09-21
reci.hr,reci.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,22/20,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=30,2026-09-21
regionalexpress.hr,regionalexpress.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,55/21,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=38,2026-09-21
regionalni.com,regionalni.com,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,9/22,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=39,2026-09-21
regionalni.hr,regionalni.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,36/23,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=49,2026-09-21
rep.hr,rep.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,12/23,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=46,2026-09-21
reporter.hr,reporter.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,01/25,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=56,2026-09-21
restartaj.org,restartaj.org,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,24/24,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=52,2026-09-21
rijekadanas.com,rijekadanas.com,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,54/11,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=2,2026-09-21
riportal.net.hr,riportal.net.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,51/18,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=24,2026-09-21
riprsten.com,riprsten.com,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,50/21,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=37,2026-09-21
rivijeranews.hr,rivijeranews.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,61/18,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=25,2026-09-21
roditelji.story.hr,roditelji.story.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,3/14,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=5,2026-09-21
romalen.com,romalen.com,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,48/23,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=50,2026-09-21
romi.hr,romi.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,40/16,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=14,2026-09-21
rtl.hr,rtl.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,22/25,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=58,2026-09-21
sabh.hr,sabh.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,70/22,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=44,2026-09-21
samobor.info,samobor.info,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,35/24,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=53,2026-09-21
savjeti.hr,savjeti.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,37/22,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=41,2026-09-21
scena.story.hr,scena.story.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,44/24,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=54,2026-09-21
scubalife.hr,scubalife.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,19/12,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=3,2026-09-21
selo.hr,selo.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,05/24,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=50,2026-09-21
senjskabura.hr,senjskabura.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,64/15,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=12,2026-09-21
sensa.story.hr,sensa.story.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,4/14,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=5,2026-09-21
sesvete-danas.hr,sesvete-danas.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,6/18,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=20,2026-09-21
she.hr,she.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,27/12,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=3,2026-09-21
sib.net.hr,sib.net.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,16/22,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=39,2026-09-21
sibenik.in,sibenik.in,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,15/12,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=3,2026-09-21
sibenski.slobodnadalmacija.hr,sibenski.slobodnadalmacija.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,04/17,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=16,2026-09-21
sibenskikanal.hr,sibenskikanal.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,21/25,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=57,2026-09-21
sibenskiportal.hr,sibenskiportal.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,16/16,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=13,2026-09-21
sigureca.hr,sigureca.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,54/24,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=55,2026-09-21
sinjskarera.hr,sinjskarera.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,57/18,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=25,2026-09-21
sisak.info,sisak.info,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,10/11,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=1,2026-09-21
sisakportal.hr,sisakportal.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,5/21,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=34,2026-09-21
sjever.hr,sjever.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,18/19,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=27,2026-09-21
sjeverni.info,sjeverni.info,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,13/22,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=39,2026-09-21
sjeverozapad.hr,sjeverozapad.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,51/24,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=55,2026-09-21
skitnice.hr,skitnice.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,56/24,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=55,2026-09-21
skuhaj.story.hr,skuhaj.story.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,38/23,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=49,2026-09-21
slatkopedija.hr,slatkopedija.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,37/17,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=18,2026-09-21
slavonijainfo.com,slavonijainfo.com,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,51/20,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=33,2026-09-21
slavonski.hr,slavonski.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,59/14,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=8,2026-09-21
slavonskiportal.com,slavonskiportal.com,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,43/17,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=18,2026-09-21
sloboda.hr,sloboda.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,66/22,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=44,2026-09-21
slobodnadalmacija.hr,slobodnadalmacija.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,07/14,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=5,2026-09-21
slobodnifilozofski.com,slobodnifilozofski.com,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,35/14,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=7,2026-09-21
smartlife.story.hr,smartlife.story.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,32/23,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=48,2026-09-21
sociologija.hr,sociologija.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,48/24,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=54,2026-09-21
sound-report.com,sound-report.com,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,9/18,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=21,2026-09-21
split.com.hr,split.com.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,36/14,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=7,2026-09-21
sport-imotski.com,sport-imotski.com,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,37/21,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=36,2026-09-21
sportalo.hr,sportalo.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,12/22,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=39,2026-09-21
sportcom.hr,sportcom.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,34/19,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=28,2026-09-21
sportlife.story.hr,sportlife.story.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,46/24,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=54,2026-09-21
sportnet.hr,sportnet.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,14/23,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=46,2026-09-21
sportnews.hr,sportnews.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,36/15,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=11,2026-09-21
sportokracija.com,sportokracija.com,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,42/20,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=32,2026-09-21
sportske.jutarnji.hr,sportske.jutarnji.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,2/16,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=12,2026-09-21
srbi.hr,srbi.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,25/18,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=22,2026-09-21
srcehrvatske.hr,srcehrvatske.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,39/23,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=49,2026-09-21
srednja.hr,srednja.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,58/15,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=12,2026-09-21
startnews.hr,startnews.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,17/17,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=17,2026-09-21
stijena.info,stijena.info,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,9/25,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=56,2026-09-21
stina.hr,stina.hr,other_own,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,30/20,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=31,2026-09-21
story.hr,story.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,03/11,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=1,2026-09-21
storybook.hr,storybook.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,47/24,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=54,2026-09-21
stratego.hr,stratego.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,31/17,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=18,2026-09-21
studentski.hr,studentski.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,16/19,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=27,2026-09-21
studioeuropa.online,studioeuropa.online,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,23/22,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=40,2026-09-21
stv.hr,stv.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,3/22,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=38,2026-09-21
superportal.hr,superportal.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,12/15,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=10,2026-09-21
suvremenažena.hr,suvremenažena.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,61/16,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=15,2026-09-21
svijet.hr,svijet.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,60/11,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=3,2026-09-21
svijetsigurnosti.com,svijetsigurnosti.com,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,14/16,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=13,2026-09-21
teen385.dnevnik.hr,teen385.dnevnik.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,2/21,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=33,2026-09-21
teklic.hr,teklic.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,12/17,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=17,2026-09-21
telegram.hr,telegram.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,16/15,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=10,2026-09-21
teleskop.hr,teleskop.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,11/19,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=26,2026-09-21
terra-croatia.eu,terra-croatia.eu,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,06/23,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=45,2026-09-21
terra-vita.eu,terra-vita.eu,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,58/24,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=55,2026-09-21
thebestshop.hr,thebestshop.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,50/20,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=33,2026-09-21
thedubrovniktimes.com,thedubrovniktimes.com,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,26/18,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=22,2026-09-21
tiramola-media.info,tiramola-media.info,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,11/25,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=57,2026-09-21
tjedno.hr,tjedno.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,33/18,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=23,2026-09-21
tockanai.hr,tockanai.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,46/20,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=32,2026-09-21
torpedo.media,torpedo.media,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,23/18,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=22,2026-09-21
total-croatia-news.com,total-croatia-news.com,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,60/18,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=25,2026-09-21
totalinfo.hr,totalinfo.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,64/16,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=16,2026-09-21
tportal.hr,tportal.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,22/11,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=1,2026-09-21
tragento.com,tragento.com,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,49/24,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=55,2026-09-21
trcanje.hr,trcanje.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,11/21,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=34,2026-09-21
trecadob.com,trecadob.com,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,20/19,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=27,2026-09-21
trend.com.hr,trend.com.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,46/11,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=2,2026-09-21
tris.com.hr,tris.com.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,43/14,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=7,2026-09-21
trusty.hr,trusty.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,37/16,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=14,2026-09-21
tunera.info,tunera.info,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,10/20,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=29,2026-09-21
turistickeprice.hr,turistickeprice.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,13/21,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=34,2026-09-21
turizam.media,turizam.media,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,49/23,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=50,2026-09-21
turizam365.hr,turizam365.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,24/22,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=40,2026-09-21
turizmoteka.hr,turizmoteka.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,63/16,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=15,2026-09-21
urbano.hr,urbano.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,60/22,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=43,2026-09-21
valpovstina.info,valpovstina.info,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,18/22,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=39,2026-09-21
varazdin-express.com.hr,varazdin-express.com.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,5/20,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=29,2026-09-21
varazdinske-vijesti.hr,varazdinske-vijesti.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,49/17,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=19,2026-09-21
varazdinski-klopotec.eu,varazdinski-klopotec.eu,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,39/24,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=54,2026-09-21
varazdinski.net.hr,varazdinski.net.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,54/21,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=38,2026-09-21
vatrogastvo.hr,vatrogastvo.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,23/19,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=27,2026-09-21
vecernji.hr,vecernji.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,56/11,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=2,2026-09-21
velika.info,velika.info,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,02/23,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=45,2026-09-21
vgdanas.hr,vgdanas.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,1/18,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=20,2026-09-21
vgradu.hr,vgradu.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,19/21,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=35,2026-09-21
vidi.hr,vidi.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,58/11,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=3,2026-09-21
vigilare.info,vigilare.info,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,24/23,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=47,2026-09-21
